Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Anchor_Full,CPS_Match,CPS_Price,CPS_Stock,CPS_Score,HoangHa_Match,HoangHa_Price,HoangHa_Stock,HoangHa_Score,Viettel_Match,Viettel_Price,Viettel_Stock,Viettel_Score,DDV_Match,DDV_Price,DDV_Stock,DDV_Score,MW_Match,MW_Price,MW_Stock,MW_Score
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/256GB,Xanh Da Trời,28990000,Yes,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/256GB Xanh Da Trời,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,28990000.0,Yes,0.9552038311958313,MacBook Air M4 15.3 inch 10CPU 10GPU 16GB/256GB,28590000.0,Yes,0.9464596509933472,iPhone Air 256GB,25990000.0,Yes,0.7016790509223938,MacBook Air M2 2024 13-inch 16GB/256GB Chính Hãng,19190000.0,Yes,0.931135356426239,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9145002365112305
iPad mini 7 2024 Wifi + Cellular 128GB,Ánh Sao,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Ánh Sao,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9630748629570007,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9191796779632568,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8852196931838989,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9685836434364319,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9354056715965271
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Bạc,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Bạc,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,Yes,0.9564905166625977,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9440981149673462,iPhone Air 512GB,32490000.0,Yes,0.6547794342041016,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9269419312477112,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9173889756202698
iPad mini 7 2024 Wifi + Cellular 128GB,Tím,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Tím,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9792222380638123,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9151372313499451,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8727446794509888,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9687946438789368,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9507545232772827
"Macbook Air M4 15 inch 24GB/512GB | Giá rẻ, trả góp 0%",Xanh Da Trời,39490000,No,"Macbook Air M4 15 inch 24GB/512GB | Giá rẻ, trả góp 0% Xanh Da Trời",MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB,33990000.0,No,0.9022060632705688,MacBook Air M4 13.6 inch 10CPU 10GPU 24GB/512GB,34690000.0,No,0.9055034518241882,iPhone Air 256GB,25990000.0,Yes,0.6727637052536011,MacBook Air M4 13-inch 24GB/512GB Chính Hãng,33590000.0,Yes,0.9285000562667847,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9176951050758362
Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB,Xanh Đen,19690000,Yes,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB Xanh Đen,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,19490000.0,No,0.9544571042060852,MacBook Air M3 15.3 inch 8CPU 10GPU 16GB/256GB,29190000.0,No,0.9548242688179016,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6990540027618408,MacBook Air M2 2024 13-inch 16GB/256GB Chính Hãng,19190000.0,Yes,0.9468399286270142,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9290637969970703
MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,Đen,56990000,No,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB Đen,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,50490000.0,Yes,0.8977170586585999,MacBook Pro 14 inch M5 10CPU 10GPU (24GB/1TB),51790000.0,No,0.8881883025169373,,,,,MacBook Pro 2025 14 inch M5 10‑core CPU | 10‑core GPU 16GB/512GB Chính Hãng,40590000.0,Yes,0.9205793142318726,MacBook Pro 16 inch M4 Pro 48GB/1TB,79090000.0,No,0.8478295207023621
Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/1TB,Đen,46890000,Yes,Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/1TB Đen,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB,44090000.0,No,0.9535298943519592,MacBook Pro 14 inch M4 10CPU 10GPU 16GB/1TB,43990000.0,No,0.9479135274887085,,,,,MacBook Air M2 2024 13-inch 16GB/256GB Chính Hãng,19190000.0,Yes,0.8609176874160767,MacBook Pro 14 inch M5 16GB/512GB,41990000.0,Yes,0.9095333218574524
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Đêm Xanh Thẳm,33990000,Yes,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Đêm Xanh Thẳm,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,33990000.0,Yes,0.9551238417625427,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9537942409515381,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6739169955253601,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9313570261001587,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9192739725112915
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Xanh Da Trời,33990000,Yes,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Xanh Da Trời,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,30590000.0,Yes,0.9548724889755249,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.940652072429657,iPhone Air 512GB,32490000.0,Yes,0.6840945482254028,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.9340678453445435,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9070708751678467
Macbook Pro 14 inch M5 2025 10CPU/10GPU/16GB/1TB Nano,Đen,50490000,No,Macbook Pro 14 inch M5 2025 10CPU/10GPU/16GB/1TB Nano Đen,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano,63590000.0,Yes,0.9421345591545105,MacBook Pro 14 inch M5 10CPU 10GPU (24GB/1TB),51790000.0,No,0.8655961751937866,iPad Pro M5 13 inch WIFI 5G 1TB Nano-texture,63990000.0,No,0.6980634331703186,MacBook Pro M3 Pro 16 inch 18GB/512GB Chính Hãng,54990000.0,Yes,0.8344264030456543,MacBook Pro 14 inch M4 Pro 24GB/512GB,49990000.0,No,0.8425521850585938
Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB,Đen,41990000,Yes,Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB Đen,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,50490000.0,Yes,0.9489477872848511,MacBook Pro 14 inch M4 10CPU 10GPU 16GB/512GB,36890000.0,No,0.9523855447769165,,,,,MacBook Pro M3 Pro 16 inch 18GB/512GB Chính Hãng,54990000.0,Yes,0.8930771946907043,MacBook Pro 14 inch M5 16GB/512GB,41990000.0,Yes,0.9292241334915161
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Ánh Sao,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Ánh Sao,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,No,0.9490882158279419,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.943367600440979,,,,,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.930389404296875,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9001936912536621
Macbook Pro 14 M5 2025 10CPU/10GPU/24GB/1TB Nano,Đen,55390000,No,Macbook Pro 14 M5 2025 10CPU/10GPU/24GB/1TB Nano Đen,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano,63590000.0,Yes,0.9641432762145996,MacBook Pro 14 inch M4 10CPU 10GPU 16GB/1TB,43990000.0,No,0.83794766664505,iPad Pro M5 13 inch WIFI 5G 1TB Nano-texture,63990000.0,No,0.6876292824745178,MacBook Pro M3 Pro 16 inch 18GB/512GB Chính Hãng,54990000.0,Yes,0.7823626399040222,MacBook Pro 16 inch M4 Pro 48GB/1TB,79090000.0,No,0.8252748250961304
Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB Nano,Đen,45590000,No,Macbook Pro 14 M5 2025 10CPU/10GPU/16GB/512GB Nano Đen,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano,59590000.0,Yes,0.9526063203811646,MacBook Pro 14 inch M4 10CPU 10GPU 16GB/512GB,36890000.0,No,0.8447239995002747,iPad Pro M5 13 inch WIFI 5G 1TB Nano-texture,63990000.0,No,0.6839742660522461,MacBook Pro M3 Pro 16 inch 18GB/512GB Chính Hãng,54990000.0,Yes,0.8165162205696106,MacBook Pro 14 inch M4 Pro 24GB/512GB,49990000.0,No,0.8292087912559509
MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/24GB/512GB,Đen,49990000,Yes,MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/24GB/512GB Đen,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB,63990000.0,Yes,0.9741305112838745,MacBook Pro 14 inch M4 Pro 12CPU 16GPU 24GB/512GB,46890000.0,No,0.96189945936203,iPhone 17 Pro 256GB,34690000.0,Yes,0.6778149008750916,MacBook Pro M3 Pro 16 inch 18GB/512GB Chính Hãng,54990000.0,Yes,0.9200281500816345,MacBook Pro 14 inch M4 Pro 24GB/512GB,49990000.0,No,0.9558108448982239
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Bạc,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Bạc,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,Yes,0.9564905166625977,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9440981149673462,iPhone Air 512GB,32490000.0,Yes,0.6547794342041016,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9269419312477112,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9173889756202698
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Đêm Xanh Thẳm,33990000,Yes,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Đêm Xanh Thẳm,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,33990000.0,Yes,0.9551238417625427,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9537942409515381,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6739169955253601,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9313570261001587,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9192739725112915
Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Vải,Đêm Xanh Thẳm,4790000,Yes,Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Vải Đêm Xanh Thẳm,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,4790000.0,No,0.9247313141822815,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,Yes,0.7426599860191345,Apple Watch SE 3 Viền Nhôm GPS 40mm Dây cao su S/M,6190000.0,Yes,0.9300635457038879,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,5990000.0,Yes,0.8651462197303772,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,0.0,No,0.8662057518959045
Apple Watch SE 2024 GPS 44mm Viền Nhôm Dây Cao Su S/M,Đêm Xanh Thẳm,5390000,Yes,Apple Watch SE 2024 GPS 44mm Viền Nhôm Dây Cao Su S/M Đêm Xanh Thẳm,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,5590000.0,No,0.947415828704834,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7548877000808716,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su S/M,6990000.0,Yes,0.9276530742645264,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,9190000.0,Yes,0.8979247808456421,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,9490000.0,Yes,0.8236984014511108
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Xanh Da Trời,33990000,Yes,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Xanh Da Trời,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,30590000.0,Yes,0.9548724889755249,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.940652072429657,iPhone Air 512GB,32490000.0,Yes,0.6840945482254028,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.9340678453445435,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9070708751678467
404 - Trang hết hạn truy cập hoặc không tồn tại,Trang hết hạn truy cập hoặc không tồn tại,0,No,404 - Trang hết hạn truy cập hoặc không tồn tại Trang hết hạn truy cập hoặc không tồn tại,,,,,,,,,,,,,,,,,,,,
Apple Watch SE 3 GPS 44mm Viền nhôm Ánh sao Dây cao su Ánh sao - S/M,Ánh sao,7290000,Yes,Apple Watch SE 3 GPS 44mm Viền nhôm Ánh sao Dây cao su Ánh sao - S/M Ánh sao,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size S/M,7290000.0,No,0.9223265051841736,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7868720889091492,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su S/M,6990000.0,Yes,0.9392317533493042,Apple Watch SE 3 (2025) 44mm (GPS) Viền nhôm - Dây cao su S/M,7190000.0,Yes,0.9747738242149353,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,7290000.0,Yes,0.9002962112426758
Apple Watch SE 3 GPS 40mm Viền nhôm dây cao su,Ánh sao,5990000,Yes,Apple Watch SE 3 GPS 40mm Viền nhôm dây cao su Ánh sao,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,4790000.0,Yes,0.9160981178283691,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.8042500019073486,Apple Watch SE 3 Viền Nhôm GPS 40mm Dây cao su S/M,6190000.0,Yes,0.918619692325592,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,5990000.0,Yes,0.9557787775993347,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,5990000.0,Yes,0.9487342834472656
Apple Watch SE 3 GPS + Cellular 40mm Viền nhôm dây cao su,Ánh sao,7890000,Yes,Apple Watch SE 3 GPS + Cellular 40mm Viền nhôm dây cao su Ánh sao,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,4790000.0,Yes,0.9019544124603271,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7806857824325562,Apple Watch SE 3 Viền Nhôm GPS 40mm Dây cao su S/M,6190000.0,Yes,0.9044733643531799,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,5990000.0,Yes,0.9261102676391602,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,7990000.0,Yes,0.9627134203910828
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Ánh Sao,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Ánh Sao,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,No,0.9490882158279419,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.943367600440979,,,,,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.930389404296875,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9001936912536621
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Bạc,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Bạc,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,Yes,0.9564905166625977,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9440981149673462,iPhone Air 512GB,32490000.0,Yes,0.6547794342041016,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9269419312477112,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9173889756202698
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Đen bóng,9490000,Yes,Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su Đen bóng,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.9145641326904297,Apple Watch Series 11,19490000.0,Yes,0.8034889101982117,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9482055306434631,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,9190000.0,Yes,0.9432282447814941,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,0.0,No,0.9654892683029175
Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su,Ánh sao,8290000,Yes,Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su Ánh sao,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,5590000.0,No,0.8983087539672852,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7841920256614685,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su S/M,6990000.0,Yes,0.904837965965271,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,5990000.0,Yes,0.9294335842132568,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,8790000.0,Yes,0.9628716111183167
Apple Watch SE 3 GPS 44mm Viền nhôm dây cao su,Đen,7290000,Yes,Apple Watch SE 3 GPS 44mm Viền nhôm dây cao su Đen,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size M/L,7290000.0,No,0.8743208050727844,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7872157096862793,Apple Watch Series 10 Viền nhôm Cellular 42mm Dây Vải,12090000.0,Yes,0.9061116576194763,Apple Watch SE 3 (2025) 44mm (GPS) Viền nhôm - Dây cao su S/M,7190000.0,Yes,0.9297669529914856,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,0.0,No,0.9532859921455383
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Đêm Xanh Thẳm,33990000,Yes,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Đêm Xanh Thẳm,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,33990000.0,Yes,0.9551238417625427,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9537942409515381,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6739169955253601,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9313570261001587,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9192739725112915
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Tím sương khói,9990000,Yes,Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su Tím sương khói,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.8667603135108948,Apple Watch Series 11,19490000.0,Yes,0.7357243895530701,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.8792873024940491,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.8891892433166504,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,9490000.0,Yes,0.8997923731803894
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Xanh Da Trời,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Xanh Da Trời,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,30590000.0,Yes,0.9548724889755249,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.940652072429657,iPhone Air 512GB,32490000.0,Yes,0.6840945482254028,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.9340678453445435,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9070708751678467
Apple Watch Series 11 GPS + Cellular 42mm Viền titan dây Milan,Vàng,19790000,Yes,Apple Watch Series 11 GPS + Cellular 42mm Viền titan dây Milan Vàng,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.8604241609573364,Apple Watch Series 10,20990000.0,No,0.7780998349189758,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.8903192281723022,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.8578372001647949,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,19990000.0,No,0.9798925518989563
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Đen bóng,12390000,Yes,Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su Đen bóng,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.9219338297843933,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7818646430969238,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9256808161735535,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9209845662117004,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,0.0,No,0.9859485030174255
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su Đen,Apple Watch Series 11 46mm (GPS) Viền Nhôm Dây Cao Su Size M/L,10290000.0,Yes,0.9067287445068359,Apple Watch Series 11,19490000.0,Yes,0.7883939146995544,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9453124403953552,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9477869272232056,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,0.0,No,0.952090859413147
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Ánh Sao,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Ánh Sao,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,No,0.9490882158279419,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.943367600440979,,,,,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.930389404296875,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9001936912536621
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Tím sương khói,13290000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su Tím sương khói,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.8321873545646667,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.6898369789123535,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.8158716559410095,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.8211838603019714,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,12490000.0,Yes,0.872368574142456
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây Ocean,Đen,22990000,Yes,Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây Ocean Đen,Apple Watch Ultra 3 49mm (5G) Viền Titan Dây Trail Size S/M,22990000.0,Yes,0.8032464981079102,Apple Watch Ultra 2 (2024),21990000.0,No,0.7620832920074463,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine M/L,22490000.0,Yes,0.8403734564781189,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,5990000.0,Yes,0.7889389395713806,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Ocean,23290000.0,Yes,0.9620404243469238
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Tự nhiên,21490000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan Tự nhiên,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.8803205490112305,Apple Watch Series 10,20990000.0,No,0.7640012502670288,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.8945052623748779,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.8629438877105713,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,18190000.0,Yes,0.9787188172340393
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su Đen,Apple Watch Series 11 46mm (GPS) Viền Nhôm Dây Cao Su Size M/L,10290000.0,Yes,0.9067287445068359,Apple Watch Series 11,19490000.0,Yes,0.7883939146995544,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9453124403953552,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9477869272232056,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,0.0,No,0.952090859413147
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Bạc,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Bạc,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,Yes,0.9564905166625977,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9440981149673462,iPhone Air 512GB,32490000.0,Yes,0.6547794342041016,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9269419312477112,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9173889756202698
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Đêm Xanh Thẳm,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Đêm Xanh Thẳm,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,33990000.0,Yes,0.9551238417625427,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.9537942409515381,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6739169955253601,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29790000.0,Yes,0.9313570261001587,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9192739725112915
